platform,campaign_name,spend,impressions,clicks,conversions,revenue,roi,actual_cpa,cpa_status
Meta,Meta_Campaign_936,6.050000191,14615,4,0,0.0,-1.0,6.050000191,Over Target
Meta,Meta_Campaign_936,19.88000035,56615,12,0,0.0,-1.0,19.88000035,Over Target
Meta,Meta_Campaign_936,4.529999971,11735,3,1,22.0,3.8565121723706084,4.529999971,Over Target
Meta,Meta_Campaign_936,6.779999852,15910,5,0,0.0,-1.0,6.779999852,Over Target
Meta,Meta_Campaign_936,3.090000033,11446,2,1,22.0,6.119741024287556,3.090000033,Over Target
Meta,Meta_Campaign_936,0.0,4595,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,4871,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,3199,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,3.140000105,9388,2,0,0.0,-1.0,3.140000105,Over Target
Meta,Meta_Campaign_936,7.5400002,17954,6,1,22.0,1.9177718058946471,7.5400002,Over Target
Meta,Meta_Campaign_936,0.0,2755,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.99000001,8152,1,0,0.0,-1.0,0.99000001,Under Target
Meta,Meta_Campaign_936,34.1500001,74542,19,0,0.0,-1.0,34.1500001,Over Target
Meta,Meta_Campaign_936,3.090000033,6699,2,0,0.0,-1.0,3.090000033,Over Target
Meta,Meta_Campaign_936,3.959999919,11911,4,0,0.0,-1.0,3.959999919,Over Target
Meta,Meta_Campaign_936,2.650000095,10090,2,1,22.0,7.301886494838031,2.650000095,Over Target
Meta,Meta_Campaign_936,0.0,1273,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,8.179999828,24188,5,0,0.0,-1.0,8.179999828,Over Target
Meta,Meta_Campaign_936,0.0,2214,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,4.130000114,9735,4,1,22.0,4.326876366279925,4.130000114,Over Target
Meta,Meta_Campaign_936,0.0,1371,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,5.389999866,10750,4,0,0.0,-1.0,5.389999866,Over Target
Meta,Meta_Campaign_936,0.720000029,7629,1,1,22.0,29.555554324845726,0.720000029,Under Target
Meta,Meta_Campaign_936,0.0,4608,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,3732,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,1.679999948,7453,1,1,22.0,12.095238500566905,1.679999948,Under Target
Meta,Meta_Campaign_936,19.10000038,41785,14,0,0.0,-1.0,19.10000038,Over Target
Meta,Meta_Campaign_936,3.579999924,8077,2,1,22.0,5.1452515271058985,3.579999924,Over Target
Meta,Meta_Campaign_936,1.580000043,5602,1,0,0.0,-1.0,1.580000043,Under Target
Meta,Meta_Campaign_936,2.75,6184,2,1,22.0,7.0,2.75,Over Target
Meta,Meta_Campaign_936,0.0,1738,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,41.29000068,112460,25,0,0.0,-1.0,41.29000068,Over Target
Meta,Meta_Campaign_936,0.0,4414,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,9.410000324,14670,7,0,0.0,-1.0,9.410000324,Over Target
Meta,Meta_Campaign_936,13.40999985,33144,9,0,0.0,-1.0,13.40999985,Over Target
Meta,Meta_Campaign_936,0.949999988,4397,1,0,0.0,-1.0,0.949999988,Under Target
Meta,Meta_Campaign_936,0.0,1006,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,32.28999996,89527,24,0,0.0,-1.0,32.28999996,Over Target
Meta,Meta_Campaign_936,0.0,2459,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,1.730000019,7116,2,1,22.0,11.716762866116477,1.730000019,Under Target
Meta,Meta_Campaign_936,0.889999986,8613,1,0,0.0,-1.0,0.889999986,Under Target
Meta,Meta_Campaign_936,1.379999995,9730,1,0,0.0,-1.0,1.379999995,Under Target
Meta,Meta_Campaign_936,10.2299999,51816,8,1,22.0,1.1505376554304758,10.2299999,Over Target
Meta,Meta_Campaign_936,4.429999828,27289,3,0,0.0,-1.0,4.429999828,Over Target
Meta,Meta_Campaign_936,3.829999924,20409,4,0,0.0,-1.0,3.829999924,Over Target
Meta,Meta_Campaign_936,1.110000014,8044,1,0,0.0,-1.0,1.110000014,Under Target
Meta,Meta_Campaign_936,5.349999905,15645,4,0,0.0,-1.0,5.349999905,Over Target
Meta,Meta_Campaign_936,0.0,2466,0,2,44.0,44.0,0.0,Under Target
Meta,Meta_Campaign_936,3.950000048,11611,3,1,22.0,4.569620185483096,3.950000048,Over Target
Meta,Meta_Campaign_936,4.019999981,9375,3,0,0.0,-1.0,4.019999981,Over Target
Meta,Meta_Campaign_936,1.330000043,4402,1,1,22.0,15.54135284866303,1.330000043,Under Target
Meta,Meta_Campaign_936,3.089999914,8469,2,0,0.0,-1.0,3.089999914,Over Target
Meta,Meta_Campaign_936,1.419999957,5823,1,1,22.0,14.492958215631832,1.419999957,Under Target
Meta,Meta_Campaign_936,0.0,2549,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,6.019999981,25817,4,0,0.0,-1.0,6.019999981,Over Target
Meta,Meta_Campaign_936,0.0,1961,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,2554,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,1.230000019,4971,1,1,22.0,16.886178585498055,1.230000019,Under Target
Meta,Meta_Campaign_936,0.0,1030,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,77.07999969,162341,56,0,0.0,-1.0,77.07999969,Over Target
Meta,Meta_Campaign_936,9.329999924,24542,7,0,0.0,-1.0,9.329999924,Over Target
Meta,Meta_Campaign_936,0.0,2879,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,4.090000033,13621,3,0,0.0,-1.0,4.090000033,Over Target
Meta,Meta_Campaign_936,1.370000005,6175,1,1,22.0,15.058394101976662,1.370000005,Under Target
Meta,Meta_Campaign_936,0.0,2963,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,1.379999995,9076,1,1,22.0,14.942029043268223,1.379999995,Under Target
Meta,Meta_Campaign_936,5.909999967,20941,4,1,22.0,2.722504250904,5.909999967,Over Target
Meta,Meta_Campaign_936,0.0,3462,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,4073,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,3745,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,830,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,2912,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,6.910000086,17167,5,0,0.0,-1.0,6.910000086,Over Target
Meta,Meta_Campaign_936,9.539999962,24491,7,0,0.0,-1.0,9.539999962,Over Target
Meta,Meta_Campaign_936,17.30000037,44699,13,0,0.0,-1.0,17.30000037,Over Target
Meta,Meta_Campaign_936,1.309999943,6469,2,0,0.0,-1.0,1.309999943,Under Target
Meta,Meta_Campaign_936,4.079999924,16053,3,1,22.0,4.3921569631872375,4.079999924,Over Target
Meta,Meta_Campaign_936,17.92999995,54724,12,1,22.0,0.22699386845229752,17.92999995,Over Target
Meta,Meta_Campaign_936,1.220000029,4706,1,0,0.0,-1.0,1.220000029,Under Target
Meta,Meta_Campaign_936,4.569999933,8316,3,1,22.0,3.8140044469449235,4.569999933,Over Target
Meta,Meta_Campaign_936,2.269999981,5794,2,0,0.0,-1.0,2.269999981,Over Target
Meta,Meta_Campaign_936,1.029999971,4813,1,0,0.0,-1.0,1.029999971,Under Target
Meta,Meta_Campaign_936,36.13000035,85285,26,0,0.0,-1.0,36.13000035,Over Target
Meta,Meta_Campaign_936,1.370000005,5839,1,0,0.0,-1.0,1.370000005,Under Target
Meta,Meta_Campaign_936,1.539999962,5859,1,0,0.0,-1.0,1.539999962,Under Target
Meta,Meta_Campaign_936,59.06999993,164118,41,0,0.0,-1.0,59.06999993,Over Target
Meta,Meta_Campaign_936,7.810000062,18234,6,0,0.0,-1.0,7.810000062,Over Target
Meta,Meta_Campaign_936,0.0,2755,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,28.5,73676,20,0,0.0,-1.0,28.5,Over Target
Meta,Meta_Campaign_936,10.07999992,18421,7,0,0.0,-1.0,10.07999992,Over Target
Meta,Meta_Campaign_936,67.97999978,164754,49,1,22.0,-0.6763754034834155,67.97999978,Over Target
Meta,Meta_Campaign_936,1.639999986,7449,1,1,22.0,12.414634260856634,1.639999986,Under Target
Meta,Meta_Campaign_936,0.529999971,6424,1,0,0.0,-1.0,0.529999971,Under Target
Meta,Meta_Campaign_936,0.0,2086,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,6016,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,1.370000005,6412,1,0,0.0,-1.0,1.370000005,Under Target
Meta,Meta_Campaign_936,1.440000057,5040,1,0,0.0,-1.0,1.440000057,Under Target
Meta,Meta_Campaign_936,0.0,1772,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,1783,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,3.919999957,8200,3,0,0.0,-1.0,3.919999957,Over Target
Meta,Meta_Campaign_936,49.44000006,115896,38,0,0.0,-1.0,49.44000006,Over Target
Meta,Meta_Campaign_936,1.230000019,10186,1,1,22.0,16.886178585498055,1.230000019,Under Target
Meta,Meta_Campaign_936,4.180000067,9134,3,0,0.0,-1.0,4.180000067,Over Target
Meta,Meta_Campaign_936,1.440000057,3385,1,1,22.0,14.277777173032431,1.440000057,Under Target
Meta,Meta_Campaign_936,0.0,1314,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,2916,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,1.330000043,6142,1,0,0.0,-1.0,1.330000043,Under Target
Meta,Meta_Campaign_936,0.0,1984,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,3.749999881,9142,3,0,0.0,-1.0,3.749999881,Over Target
Meta,Meta_Campaign_936,2.730000019,5475,2,1,22.0,7.058608002522507,2.730000019,Over Target
Meta,Meta_Campaign_936,2.320000052,8254,2,1,22.0,8.482758408145068,2.320000052,Over Target
Meta,Meta_Campaign_936,1.320000052,5704,1,0,0.0,-1.0,1.320000052,Under Target
Meta,Meta_Campaign_936,0.0,7301,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,6.169999957,37873,5,1,22.0,2.5656402193391457,6.169999957,Over Target
Meta,Meta_Campaign_936,4.940000057,25267,4,1,22.0,3.4534412441606985,4.940000057,Over Target
Meta,Meta_Campaign_936,0.0,535,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,3396,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,977,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,6.340000153,12318,5,1,22.0,2.470031462000818,6.340000153,Over Target
Meta,Meta_Campaign_936,0.860000014,4783,1,0,0.0,-1.0,0.860000014,Under Target
Meta,Meta_Campaign_936,1.350000024,6475,1,0,0.0,-1.0,1.350000024,Under Target
Meta,Meta_Campaign_936,39.25000095,104578,29,1,22.0,-0.43949045942634557,39.25000095,Over Target
Meta,Meta_Campaign_936,12.51000035,33664,11,0,0.0,-1.0,12.51000035,Over Target
Meta,Meta_Campaign_936,0.0,979,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,4.079999924,7337,3,0,0.0,-1.0,4.079999924,Over Target
Meta,Meta_Campaign_936,0.0,2499,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,4.550000191,11244,3,0,0.0,-1.0,4.550000191,Over Target
Meta,Meta_Campaign_936,0.0,4827,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,8.910000086,29035,7,2,44.0,3.938271557273698,4.455000043,Over Target
Meta,Meta_Campaign_936,0.0,761,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,1.610000014,6532,1,0,0.0,-1.0,1.610000014,Under Target
Meta,Meta_Campaign_936,4.300000191,11537,3,0,0.0,-1.0,4.300000191,Over Target
Meta,Meta_Campaign_936,2.869999945,12183,3,0,0.0,-1.0,2.869999945,Over Target
Meta,Meta_Campaign_936,1.559999943,5912,1,1,22.0,13.102564617850117,1.559999943,Under Target
Meta,Meta_Campaign_936,1.570000052,4012,1,0,0.0,-1.0,1.570000052,Under Target
Meta,Meta_Campaign_936,3.210000038,12396,2,1,22.0,5.853582473384382,3.210000038,Over Target
Meta,Meta_Campaign_936,0.0,3142,0,2,44.0,44.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,1120,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,343,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,1720,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,3423,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,3242,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,1.379999995,15720,1,0,0.0,-1.0,1.379999995,Under Target
Meta,Meta_Campaign_936,0.0,1217,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,2.839999914,2367,2,1,22.0,6.746479107815917,2.839999914,Over Target
Meta,Meta_Campaign_936,1.320000052,6607,1,0,0.0,-1.0,1.320000052,Under Target
Meta,Meta_Campaign_936,0.0,616,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,1.519999981,5537,1,0,0.0,-1.0,1.519999981,Under Target
Meta,Meta_Campaign_936,0.0,818,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.980000019,1909,1,0,0.0,-1.0,0.980000019,Under Target
Meta,Meta_Campaign_936,0.0,351,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,572,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,1.409999967,1884,1,0,0.0,-1.0,1.409999967,Under Target
Meta,Meta_Campaign_936,0.0,219,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,540,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,550,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,465,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,1761,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,152,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,152,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,429,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,1514,0,2,44.0,44.0,0.0,Under Target
Meta,Meta_Campaign_936,4.329999924,7780,3,2,44.0,9.161662995909097,2.164999962,Over Target
Meta,Meta_Campaign_936,0.0,460,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,471,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,1.070000052,2633,1,0,0.0,-1.0,1.070000052,Under Target
Meta,Meta_Campaign_936,0.0,199,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,398,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,246,0,2,44.0,44.0,0.0,Under Target
Meta,Meta_Campaign_936,1.5,2967,1,1,22.0,13.666666666666666,1.5,Under Target
Meta,Meta_Campaign_936,0.0,255,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,457,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,1.230000019,5517,1,0,0.0,-1.0,1.230000019,Under Target
Meta,Meta_Campaign_936,0.0,1539,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,3189,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,3348,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,4.659999847,20050,4,1,22.0,3.7210301979222358,4.659999847,Over Target
Meta,Meta_Campaign_936,0.0,2254,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,1.539999962,5894,1,1,22.0,13.285714638218932,1.539999962,Under Target
Meta,Meta_Campaign_936,2.720000029,9948,2,0,0.0,-1.0,2.720000029,Over Target
Meta,Meta_Campaign_936,4.289999962,5307,3,1,22.0,4.12820517362979,4.289999962,Over Target
Meta,Meta_Campaign_936,3.25,4621,2,1,22.0,5.769230769230769,3.25,Over Target
Meta,Meta_Campaign_936,0.0,784,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,1.580000043,5775,1,1,22.0,12.92405025396572,1.580000043,Under Target
Meta,Meta_Campaign_936,2.619999886,9297,2,1,22.0,7.396946930248836,2.619999886,Over Target
Meta,Meta_Campaign_936,0.0,699,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,1104,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,1.539999962,3717,1,0,0.0,-1.0,1.539999962,Under Target
Meta,Meta_Campaign_936,1.590000033,2879,1,2,44.0,26.67295540049841,0.7950000165,Under Target
Meta,Meta_Campaign_936,1.389999986,2749,1,0,0.0,-1.0,1.389999986,Under Target
Meta,Meta_Campaign_936,12.39000034,24028,9,0,0.0,-1.0,12.39000034,Over Target
Meta,Meta_Campaign_936,0.0,1118,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,1083,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,843,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.970000029,2983,1,0,0.0,-1.0,0.970000029,Under Target
Meta,Meta_Campaign_936,0.0,696,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,3.150000095,7589,2,1,22.0,5.984126773494589,3.150000095,Over Target
Meta,Meta_Campaign_936,11.94999981,20997,10,0,0.0,-1.0,11.94999981,Over Target
Meta,Meta_Campaign_936,1.360000014,4617,1,0,0.0,-1.0,1.360000014,Under Target
Meta,Meta_Campaign_936,0.0,259,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,1134,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,357,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,848,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,1.480000019,3149,1,0,0.0,-1.0,1.480000019,Under Target
Meta,Meta_Campaign_936,0.0,87,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_936,1.480000019,2563,1,0,0.0,-1.0,1.480000019,Under Target
Meta,Meta_Campaign_936,0.0,1107,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,7.269999981,10677,5,0,0.0,-1.0,7.269999981,Over Target
Meta,Meta_Campaign_936,0.409999996,2189,1,0,0.0,-1.0,0.409999996,Under Target
Meta,Meta_Campaign_936,2.680000067,3277,2,0,0.0,-1.0,2.680000067,Over Target
Meta,Meta_Campaign_936,0.0,781,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,2226,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,6.079999924,16274,4,0,0.0,-1.0,6.079999924,Over Target
Meta,Meta_Campaign_936,1.50999999,2077,1,1,22.0,13.569536520328056,1.50999999,Under Target
Meta,Meta_Campaign_936,0.0,529,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,487,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,2.099999905,4626,2,0,0.0,-1.0,2.099999905,Over Target
Meta,Meta_Campaign_936,1.559999943,2764,1,1,22.0,13.102564617850117,1.559999943,Under Target
Meta,Meta_Campaign_936,2.960000038,5447,2,0,0.0,-1.0,2.960000038,Over Target
Meta,Meta_Campaign_936,12.36999989,28169,8,1,22.0,0.7784963779817785,12.36999989,Over Target
Meta,Meta_Campaign_936,0.0,415,0,0,0.0,0.0,0.0,Under Target
Meta,Meta_Campaign_936,0.0,810,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_1178,254.049996,1194718,141,14,308.0,0.21235979078700717,18.146428285714286,Over Target
Meta,Meta_Campaign_1178,122.4,637648,67,5,110.0,-0.1013071895424837,24.48,Over Target
Meta,Meta_Campaign_1178,0.0,24362,0,1,22.0,22.0,0.0,Under Target
Meta,Meta_Campaign_1178,86.33000112,459690,50,2,44.0,-0.49032781849684753,43.16500056,Over Target
Meta,Meta_Campaign_1178,161.9099991,750060,86,2,44.0,-0.7282440847101456,80.95499955,Over Target
Meta,Meta_Campaign_1178,1.820000052,30068,1,0,0.0,-1.0,1.820000052,Under Target
Meta,Meta_Campaign_1178,236.7699986,1267550,123,10,220.0,-0.07082822443366779,23.676999860000002,Over Target
Meta,Meta_Campaign_1178,639.9499981,3052003,340,17,374.0,-0.41557934040097,37.64411753529412,Over Target
Meta,Meta_Campaign_1178,1.590000033,29945,1,1,22.0,12.836477700249207,1.590000033,Under Target
Meta,Meta_Campaign_1178,52.97000015,357856,30,3,66.0,0.24598829173308967,17.656666716666667,Over Target
Meta,Meta_Campaign_1178,360.1500015,2080666,202,21,462.0,0.2827988284764731,17.150000071428572,Over Target
Meta,Meta_Campaign_1178,16.5200001,145999,9,2,44.0,1.663438240536088,8.26000005,Over Target
Meta,Meta_Campaign_1178,1.539999962,32616,1,0,0.0,-1.0,1.539999962,Under Target
Meta,Meta_Campaign_1178,163.8999972,984521,95,14,308.0,0.8791946629758698,11.707142657142857,Over Target
Meta,Meta_Campaign_1178,210.3600006,880814,123,2,44.0,-0.7908347600565656,105.1800003,Over Target
Meta,Meta_Campaign_1178,35.73000026,182452,20,1,22.0,-0.3842709252753864,35.73000026,Over Target
Meta,Meta_Campaign_1178,215.8399994,894911,120,4,88.0,-0.5922905844856113,53.95999985,Over Target
Meta,Meta_Campaign_1178,3.800000072,31349,2,0,0.0,-1.0,3.800000072,Over Target
Meta,Meta_Campaign_1178,96.80000055,410310,55,0,0.0,-1.0,96.80000055,Over Target
Meta,Meta_Campaign_1178,157.329998,572450,89,4,88.0,-0.440666108697211,39.3324995,Over Target
Meta,Meta_Campaign_1178,26.56999946,98759,15,1,22.0,-0.17199847771468485,26.56999946,Over Target
Meta,Meta_Campaign_1178,93.08999991,345371,54,3,66.0,-0.29100870057139094,31.029999970000002,Over Target
Meta,Meta_Campaign_1178,78.9200002,323899,46,1,22.0,-0.7212366960941797,78.9200002,Over Target
Meta,Meta_Campaign_1178,103.1500002,399199,58,0,0.0,-1.0,103.1500002,Over Target
Meta,Meta_Campaign_1178,36.53000021,171202,22,1,22.0,-0.39775527310351466,36.53000021,Over Target
Meta,Meta_Campaign_1178,28.85000002,128386,15,1,22.0,-0.2374350091941525,28.85000002,Over Target
Meta,Meta_Campaign_1178,257.7099986,1034284,152,9,198.0,-0.23169453620104907,28.63444428888889,Over Target
Meta,Meta_Campaign_1178,7.220000148,45923,5,0,0.0,-1.0,7.220000148,Over Target
Meta,Meta_Campaign_1178,7.899999976,40873,4,1,22.0,1.7848101350424612,7.899999976,Over Target
Meta,Meta_Campaign_1178,62.06000042,286553,34,1,22.0,-0.6455043530275245,62.06000042,Over Target
Meta,Meta_Campaign_1178,2.099999905,20618,1,1,22.0,9.4761909501134,2.099999905,Over Target
Meta,Meta_Campaign_1178,14.14000046,83591,7,2,44.0,2.1117396441725433,7.07000023,Over Target
Meta,Meta_Campaign_1178,23.73000026,114923,12,2,44.0,0.8541929843198408,11.86500013,Over Target
Meta,Meta_Campaign_1178,1.710000038,25002,1,0,0.0,-1.0,1.710000038,Under Target
Meta,Meta_Campaign_1178,9.440000057,68905,5,0,0.0,-1.0,9.440000057,Over Target
Meta,Meta_Campaign_1178,27.79999924,169588,16,0,0.0,-1.0,27.79999924,Over Target
Meta,Meta_Campaign_1178,67.65000057,328991,35,2,44.0,-0.3495935014151028,33.825000285,Over Target
Meta,Meta_Campaign_1178,2.980000019,23198,2,0,0.0,-1.0,2.980000019,Over Target
Meta,Meta_Campaign_1178,3.24000001,26890,2,0,0.0,-1.0,3.24000001,Over Target
Meta,Meta_Campaign_1178,52.26000011,221695,31,2,44.0,-0.15805587624595968,26.130000055,Over Target
Meta,Meta_Campaign_1178,13.0400002,88443,7,1,22.0,0.6871165385411574,13.0400002,Over Target
Meta,Meta_Campaign_1178,38.38999975,187856,23,1,22.0,-0.42693409368933377,38.38999975,Over Target
Meta,Meta_Campaign_1178,138.7699997,570699,80,2,44.0,-0.6829285861849,69.38499985,Over Target
Meta,Meta_Campaign_1178,260.3800013,1063508,145,7,154.0,-0.4085567277397506,37.19714304285714,Over Target
Meta,Meta_Campaign_1178,8.549999952,50523,6,0,0.0,-1.0,8.549999952,Over Target
Meta,Meta_Campaign_1178,15.63000023,87935,9,0,0.0,-1.0,15.63000023,Over Target
Meta,Meta_Campaign_1178,60.19999957,278225,33,0,0.0,-1.0,60.19999957,Over Target
Meta,Meta_Campaign_1178,34.19000006,209461,20,0,0.0,-1.0,34.19000006,Over Target
Meta,Meta_Campaign_1178,3.24000001,26316,2,0,0.0,-1.0,3.24000001,Over Target
Meta,Meta_Campaign_1178,5.140000105,41030,3,1,22.0,3.280155554588262,5.140000105,Over Target
Meta,Meta_Campaign_1178,216.5599982,876671,120,4,88.0,-0.5936460993191862,54.13999955,Over Target
Meta,Meta_Campaign_1178,93.07000041,399392,53,0,0.0,-1.0,93.07000041,Over Target
Meta,Meta_Campaign_1178,56.05999923,283858,30,0,0.0,-1.0,56.05999923,Over Target
Meta,Meta_Campaign_1178,54.09999871,260699,31,2,44.0,-0.18669129299134507,27.049999355,Over Target
Meta,Meta_Campaign_1178,7.800000072,57781,5,1,22.0,1.820512794477318,7.800000072,Over Target
Meta,Meta_Campaign_1178,5.220000029,38757,3,0,0.0,-1.0,5.220000029,Over Target
Meta,Meta_Campaign_1178,358.5500029,1392288,206,7,154.0,-0.5704922639675706,51.22142898571428,Over Target
Meta,Meta_Campaign_1178,280.9899995,1109387,159,2,44.0,-0.8434107972586405,140.49499975,Over Target
Meta,Meta_Campaign_1178,115.1200008,581281,65,5,110.0,-0.0444753367305397,23.02400016,Over Target
Meta,Meta_Campaign_1178,219.770002,1048861,128,8,176.0,-0.19916276835634739,27.47125025,Over Target
Meta,Meta_Campaign_1178,52.01999986,297452,30,1,22.0,-0.5770857351171088,52.01999986,Over Target
Meta,Meta_Campaign_1178,35.30999994,227925,22,12,264.0,6.476635526723255,2.942499995,Over Target
Meta,Meta_Campaign_1178,63.32000101,374175,38,3,66.0,0.042324683310992914,21.10666700333333,Over Target
Meta,Meta_Campaign_1178,54.24000037,223586,32,0,0.0,-1.0,54.24000037,Over Target
Meta,Meta_Campaign_1178,65.22999996,283170,39,1,22.0,-0.6627318716312935,65.22999996,Over Target
Meta,Meta_Campaign_1178,4.210000038,41636,3,0,0.0,-1.0,4.210000038,Over Target
